smiles,vd
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O)OC[C@]1(C)O,-0.7212463990471709
Clc1ccc2nsnc2c1NC3=NCCN3,0.380211241711606
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,-0.3767507096020996
COc1cc2c(N)nc(nc2c(OC)c1OC)N3CCN(CC3)C(=O)OCC(C)(C)O,-0.7447274948966941
OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,1.0791812460476249
O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]4CN5CCC4CC5,0.7993405494535817
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,0.146128035678238
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](OC2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1OC3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,-0.7958800173440752
CC(Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O,-0.5228787452803376
Cc1ccc(cc1)C(=O)c2cc(O)c(O)c(c2)[N+](=O)[O-],-0.9208187539523752
CC(=O)Oc1ccccc1C(=O)O,-0.6575773191777937
OC(CCN1CCCCC1)(C2C[C@H]3C[C@@H]2C=C3)c4ccccc4,1.0791812460476249
CN[C@@H](C)Cc1ccccc1,0.6334684555795865
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,-0.7958800173440752
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)/c3occc3,-0.8239087409443188
CC(C(=O)O)c1ccc(cc1)C(=O)c2cccs2,-1.3979400086720375
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,0.041392685158225084
CN(C)Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,-0.00877392430750515
Nc1c(CC(=O)O)cccc1C(=O)c2ccc(Br)cc2,-0.958607314841775
NNc1nncc2ccccc12,0.17609125905568124
CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O,-0.6575773191777937
CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC,-0.1870866433571444
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O,-0.494850021680094
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.17609125905568124
CCCCCCCCCCNCCN[C@]1(C[C@@H](O[C@H]([C@H]1O)C)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1Oc1c2cc3cc1Oc1c(cc(cc1)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]3C(=O)N[C@@H]1c3cc(c(cc3)O)c3c(c(c(cc3[C@H](NC(=O)[C@H]([C@@H](c3cc(c(O2)cc3)Cl)O)NC1=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)C,-0.958607314841775
Oc1ncnc2[nH]ncc12,-0.23657200643706275
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-0.6575773191777937
C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,0.5314789170422551
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-0.7212463990471709
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,0.041392685158225084
CN(CC(=O)N)C(=O)N(CCCl)[NH2+][O-],-0.11918640771920865
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,1.0791812460476249
COc1ccc2[nH]c(nc2c1)S(=O)Cc3ncc(C)c(OC)c3C,-0.6197887582883941
NC(=O)CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCS)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N3CCC[C@H]3C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(=O)N,-0.5228787452803376
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nc(C)c(CC(=O)O)s3)\c4csc(N)n4,-1.2676062401770316
CN(C)CCC=C1c2ccccc2CCc3ccccc13,0.9395192526186184
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1.6532125137753435
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1.3424226808222062
CNCCC[C@@]12CC[C@@H](c3ccccc13)c4ccccc24,1.6532125137753435
COc1cc2[nH]nnc2cc1C(=O)NCC3CCCN3CC=C,0.2041199826559248
CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C,1.230448921378274
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(F)cccc4Cl,-0.7212463990471709
COc1ccc(Cl)cc1[C@]2(F)C(=O)Nc3cc(ccc23)C(F)(F)F,1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,1.5185139398778875
c1ccc2c(c1)[C@@]13C\4N2\C=C\2/C5N(c6ccccc6[C@]56[C@@]5(C[C@]2(\C(\C[N+]5(CC6)CC=C)=C\CO)[H])[H])\C=C4\[C@]\2(C[C@@]1([N+](CC3)(C/C2=C/CO)CC=C)[H])[H],-0.494850021680094
CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C,0.2552725051033061
CN(C)CCCNc1ncc(C)c2[nH]c3ccc4cc(O)ccc4c3c12,1.0413926851582251
Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,1.2552725051033058
OC(=O)C1=C(C[n+]2ccccc2)CS[C@@H]3[C@H](NC(=O)Cc4cccs4)C(=O)N13,-0.3372421683184259
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)(O)O,-0.9208187539523752
S=P(N1CC1)(N2CC2)N3CC3,0.2041199826559248
CS(=O)(=O)OCCCCOS(=O)(=O)C,-0.2596373105057561
Brc1ccc2NC(=O)CN=C(c3ccccn3)c2c1,-0.07058107428570727
COc1ccccc1Oc2c(NS(=O)(=O)c3ccc(cn3)C(C)C)nc(nc2OCCO)c4ccnc(c4)c5nnn[nH]5,-0.5528419686577808
CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,-0.7695510786217259
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn[nH]4,-0.431798275933005
NC(=N)NC(=O)Cc1c(Cl)cccc1Cl,0.7481880270062004
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,-0.08618614761628332
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCOCC3)c(F)c2,-0.23657200643706275
Sc1ncnc2nc[nH]c12,0.0
CCN(CC)CCNC(=O)c1ccc(NC(=O)C)cc1,0.2787536009528289
CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(=O)O)\C(=O)O,-0.8239087409443188
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,1.230448921378274
OC(=O)c1cc(ccc1O)N=Nc2ccc(O)c(c2)C(=O)O,-1.1549019599857429
Clc1cccc(Cl)c1N=C2NCCN2,0.5185139398778874
OP(=O)(O)OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,-0.8239087409443188
CC(=O)N[C@@H](CS)C(=O)O,-0.2596373105057561
COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24,0.3617278360175928
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.2304489213782739
CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],-0.22914798835785585
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,-0.7447274948966941
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c2nc3ccccc3[nH]2,-0.5528419686577808
CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,0.0
NC(=N)N1CCC[C@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C4CC4)C1,-0.4436974992327127
CC(=O)Nc1nnc(s1)S(=O)(=O)N,-0.431798275933005
CN(C)N=Nc1[nH]cnc1C(=O)N,0.07918124604762483
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,-0.3372421683184259
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,1.0791812460476249
CC(C)c1nc(nc(c1/C=C/[C@@H](C[C@H](CC(=O)O)O)O)c1ccc(cc1)F)N(C)S(=O)(=O)C,0.2304489213782739
OC(=O)P(=O)(O)O,-0.3010299956639812
CCCN1C(=O)NC(=O)c2[nH]cnc12,-0.2006594505464183
[O-][N+](=O)c1oc(\C=N\N2CC(=O)NC2=O)cc1,-0.24412514432750865
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-0.040958607678906384
CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1,-0.958607314841775
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(=O)(=O)C)cc2)cc1)C(=O)O,-0.8860566476931632
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-0.7958800173440752
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-0.7695510786217259
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,-0.1366771398795441
c1c(ccc(c1)[C@@H]([C@H]([C@@]1(NC(=O)[C@@]2(C[C@H](CN2C([C@]([C@H](C)O)(NC(=O)[C@@H](C[C@H]([C@H](NC([C@]2(N(C(C(NC1=O)[C@H](C)O)=O)C[C@@H]([C@@H]2O)C)[H])=O)O)O)NC(c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)OCCCCC)=O)[H])=O)O)[H])[H])O)O)O,-0.24412514432750865
COC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OC(C)C)C,0.17609125905568124
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,-0.11350927482751813
CN[C@@H]1CCc2[nH]c3ccc(cc3c2C1)C(=O)N,0.5563025007672873
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.041392685158225084
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl,0.6901960800285137
CC(N)Cc1ccccc1,0.7853298350107671
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)C(CCC6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,-0.3565473235138126
Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O,-0.7212463990471709
CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2Oc5c(O)ccc(C[C@@H]14)c35,0.6334684555795865
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.17609125905568124
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3C(=O)[C@]2(O)C(=O)C(C(=O)N)C1=O,0.1139433523068368
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,0.6901960800285137
CO[C@@H]1C[C@@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,0.4771212547196624
C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c2csc(N)n2)C(=O)N1S(=O)(=O)O,-0.7447274948966941
CN1CCN(CCCCN2C(=O)CN(\N=C\c3oc(cc3)c4ccc(Cl)cc4)C2=O)CC1,1.1139433523068367
C[C@@H](O[C@H]1OCCN(CC2=NC(=O)NN2)[C@H]1c3ccc(F)cc3)c4cc(cc(c4)C(F)(F)F)C(F)(F)F,-0.02687214640030136
C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)SC3C[n+]4cncn4C3,-0.6989700043360187
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-0.6575773191777937
NC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c3ccccc3)CC1)N4CCCCC4,0.6720978579357175
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,0.3617278360175928
C[C@@H]1CC(=O)NN=C1c2ccc(NN=C(C#N)C#N)cc2,-0.6197887582883941
Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12,0.1139433523068368
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,0.2787536009528289
CC(C)NCC(O)c1ccc(NS(=O)(=O)C)cc1,0.1139433523068368
CCC1(CCCCN(C)C1)c2cccc(O)c2,0.5185139398778874
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)N3C(=O)Nc4ccccc34,0.5797835966168101
CCC(=O)C1(CCN(C)CC1)c2cccc(O)c2,-0.3187587626244128
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0.568201724066995
CC(C)NCC(O)c1ccc(O)c(O)c1,0.17609125905568124
CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,0.2041199826559248
[C@@]12(C([C@]3([C@@H](C[C@@H]1OCSC)OC3)OC(=O)C)[C@@H]([C@]1(C(\C(\[C@H](C2=O)OC(=O)C)=C(/[C@H](C1)OC([C@@H]([C@@H](NC(=O)c1ccccc1)c1ccccc1)O)=O)\C)(C)C)O)OCc1ccccc1)C,1.0413926851582251
C(C[C@H]1[C@H](C[C@]2([C@@]3(CC[C@]4(C[C@@H]([C@H](C[C@@]4([C@]3(CC[C@@]21C)[H])C)N1CC[N+](CC1)(C)C)OC(=O)C)[H])[H])[H])N1CC[N+](CC1)(C)C)(=O)[O-],-0.4559319556497244
CN(C)CCOC(c1ccccc1)c2ccccc2,0.8129133566428556
Cc1nc2CCN(C(=O)c3ccc(NC(=O)c4ccccc4c5ccccc5)cc3)c6ccccc6c2[nH]1,-0.11918640771920865
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,0.6334684555795865
NC(=Nc1nc(CSCC\C(=N\S(=O)(=O)N)\N)cs1)N,0.07918124604762483
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C,0.6127838567197355
Nc1nc(ns1)\C(=N/O)\C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)\C=C\4/CCN([C@@H]5CCNC5)C4=O,-0.5686362358410126
CCN(CC)CC(=O)Nc1c(C)cccc1C,0.2552725051033061
COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,0.2304489213782739
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,1.146128035678238
CS(N(C(C([N]C1=O)=C([N]C1=O)C=C2Cl)=C2Cl)CC[O])(=O)=O,-0.0969100130080564
CCCc1nc(C)c2C(=O)NC(=Nn12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC)CC4,0.4771212547196624
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,-0.12493873660829995
CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O,-0.3665315444204135
NC(=N)NCCCC[C@H](NC(=O)CCS)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CS)C(=O)N,-0.7695510786217259
N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc3cc(F)c(F)cc3F,0.4471580313422192
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-0.5528419686577808
CN1CCN(CC1)C(=O)OC2N(C(=O)c3nccnc23)c4ccc(Cl)cn4,0.1139433523068368
O=C1O[C@@H]([C@@H](\C=C\C(NC\C=C\C(\C)=C\[C@H](CC(Cc2nc(co2)C(=O)N2[C@@]1([C@@H](CC2)S(=O)(=O)CCN(CC)CC)[H])=O)O)=O)C)C(C)C,-0.4089353929735008
COc1nc(C)nc(Cl)c1NC2=NCCN2,0.2552725051033061
CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,-0.10237290870955856
[N@@+]1([C@@H](c2c(cc(c(c2)OC)OC)CC1)Cc1cc(c(cc1)OC)OC)(CCC(=O)OCCCCCOC(CC[N@@+]1(C(c2c(cc(c(c2)OC)OC)CC1)Cc1cc(c(cc1)OC)OC)C)=O)C,-0.8538719643217619
CC(O)C1C2SC(=C(N2C1=O)C(=O)O)SCCOC(=O)N,-0.5228787452803376
O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)O[N+](=O)[O-],-0.06550154875643227
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,1.0
NC1=NC(=O)N(C[C@@H](CO)OCP(=O)(O)O)C=C1,-0.3098039199714863
Cc1ccccc1OCC(O)CNCCOc2ccc(cc2)C(=O)N,0.6020599913279624
CN1C(C(=O)Nc2ccccn2)C(=O)c3sccc3S1(=O)=O,-0.7212463990471709
CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,1.1760912590556811
CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H]3CC(=O)[C@H](CS[C@@H]4CN5CCC4CC5)CN3C(=O)[C@H](Cc6ccc(cc6)N(C)C)N(C)C(=O)[C@@H]7CCCN7C1=O)c8ccccc8,-0.17392519729917355
NC1=Nc2c(ncn2CCC(CO)CO)C(=O)N1,0.041392685158225084
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,-0.23657200643706275
CCC1=CC2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,1.3617278360175928
N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,0.2787536009528289
CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@@H]3CC[C@@H](C)CC3)C1=O,-0.7212463990471709
CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34,0.2041199826559248
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,-0.7958800173440752
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,-0.13076828026902382
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,0.5440680443502757
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,-0.4202164033831898
NCC1CCC(CC1)C(=O)O,-0.4202164033831898
CCOc1ccc(NC(=O)C)cc1,0.146128035678238
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)N)C1,0.6989700043360189
CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,-0.8239087409443188
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,-0.0969100130080564
OC(=O)[C@@H]1C[C@H](CN1C(=O)CP(=O)(O)CCCCc2ccccc2)C3CCCCC3,-0.8860566476931632
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,-0.4559319556497244
CN1C(=O)C(O)N=C(c2ccccc2Cl)c3cc(Cl)ccc13,0.2041199826559248
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,-0.585026652029182
O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c3ccccc3)c4ccccc4,-0.9208187539523752
CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,-0.004364805402450088
C[C@H](c1c[nH]cn1)c2cccc(C)c2C,0.2041199826559248
CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O)C(=O)O,-0.11918640771920865
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1.3424226808222062
OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)c4ccccc4C1=O,-0.2218487496163564
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)O)\c3csc(N)n3,-0.6989700043360187
Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45,0.0
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1.6532125137753435
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1.4471580313422192
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)NCN4CCCC4)C(=O)c5c(O)cccc5[C@@]3(C)O,-0.26760624017703144
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O,-0.4685210829577449
CNC(=O)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,-0.7695510786217259
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,0.07918124604762483
CC(N)COc1c(C)cccc1C,0.7708520116421442
CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,1.2041199826559248
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,0.5185139398778874
CN1CCCC1c2cccnc2,0.414973347970818
C[C@@H]1CCC[C@]2(C)O[C@@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H]1O)\C(=C\c3csc(C)n3)\C,1.0413926851582251
