CC(=O)NCCC1=Cc2ccc(C)cc2NC1=O,0.0
COc1ccc(C=C2CCCC3C(N(N=C23)C(=O)c4occc4)c5ccc(OC)c(OC)c5)cc1OC,0.0
Cc1ccc(cc1)C(=O)COC(=O)CNC(=O)c2occc2,0.0
C=CCN1C(=S)NN=C1C2=CC=CN(Cc3ccccc3)C2=O,0.0
CN1C(=O)N(CC=C)C(=O)c2c1nc(c3ccc(cc3)S(=O)(=O)O)n2C,0.0
CN(C)CCSS(=O)(=O)O,0.0
CCOC(=O)C1=C(OC(=C(C#N)C1c2ccc(Cl)s2)N)c3ccccc3,0.0
Clc1ccc(cc1)C(=O)Nc2ccc(NC(=O)CN3CCCCC3)c(Cl)c2,0.0
CC1=NC(=C(C(C=Cc2ccccc2)C1C(=O)OCC=C)C(=O)OCC=C)C,0.0
CCOc1cc(ccc1OCC(=O)N)C2NC(=O)NC(=C2C(=O)C)c3ccccc3,0.0
COc1cccc(NC(C)C(=O)N2CC(C)OC(C)C2)c1,0.0
COc1cccc(Nc2ncc3N=CC(=O)N(CCc4ccccc4)c3n2)c1,0.0
Oc1ccc2ccccc2c1CN(Cc3c(O)ccc4ccccc34)C5CCCCC5,1.0
Cc1cc(C)cc(c1)n2nnnc2SCC(=O)Nc3nc(cs3)c4ccc(Cl)cc4,0.0
CCN(CC)C(=O)CSc1oc(nn1)C2CCCCC2,0.0
COC(=O)c1nonc1NCn2nnc3ccccc23,0.0
CC1=NC(=Cc2ccc(cc2)[N+](=O)[O-])C(=O)N1c3cc(Cl)ccc3C,0.0
CC1=NC(=C(O)C(=O)N1)CN2CCCCC2,0.0
Clc1ccc(NC(=O)NC2CCCCC2Cc3occc3)cc1,1.0
Cc1ccc(Oc2cnc3ccccc3n2)cc1,0.0
CC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0
O=C1N(Nc2ccccc2)C(=O)c3ccccc13,0.0
Clc1cccc(c1)C(=O)NC(=S)Nc2ccc3oc(nc3c2)c4cccnc4,0.0
Fc1ccc(cc1F)C2=Nc3cncnc3N(C4CC4)C2=O,0.0
Cc1cc(C)c(NC(=O)NC(=O)c2ccc(F)cc2)c(C)n1,0.0
CCSC(=N)Nc1ccc(cc1)C(F)(F)F,0.0
O=C1c2ccccc2C(Cc3ccncc3)(Cc4ccncc4)c5ccccc15,0.0
Cc1ccc(cc1F)N2C(SCC2=O)c3cccnc3,0.0
CC(=O)Nc1cc(ccc1Oc2cccc(Br)c2)C(F)(F)F,1.0
COCCn1c2CC3CN(C(=O)c4ccccc4)C(Cc5ccccc5)(C3c2cc1C(=O)N6CCCC6)C(=O)OC,0.0
Cc1ccc2nc([nH]c2c1)C(=Cc3ccc(OC(=O)c4cccs4)cc3)C#N,1.0
CC1CN=C(CC(=O)c2ccccc2)C(=O)N1,0.0
CCS(=O)(=O)NCC(N1CCN(CC1)c2ccccc2F)c3cccnc3,0.0
Cc1nn(Cc2ccc(Cl)cc2Cl)c(C)c1NC(=O)c3oc(COc4cc(Cl)ccc4Cl)cc3,0.0
CC(C)CN1CCC2(CC1)CCN(CC2)C(=O)c3occc3,1.0
CN1C(=O)N(C)c2nc(SCCN3CCCC3)[nH]c2C1=S,0.0
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N3CCCC(C)C3,0.0
CS(=O)(=O)c1ccc(CNC(=O)C2CC2C(NP(=O)(c3ccccc3)c4ccccc4)c5ccccc5)cc1,0.0
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,0.0
Cc1cc(C)cc(c1)n2c(C)cc(C=C(C#N)C#N)c2C,0.0
CC1=Nc2c(cnn2c3ccc(F)cc3)C(=O)N1c4ccc(C)cc4,1.0
Cc1ccsc1C=C2SC(=NC2=O)N,0.0
O=C(NC(=S)Nc1ccccc1)c2cc(nc3ccccc23)c4ccccc4,0.0
CCOC(=O)C1=C(CSc2nc3ccccc3s2)NC(=O)NC1c4cccc(c4)[N+](=O)[O-],0.0
COc1ccc(cc1)C(=O)N2CCC3(CCCN(C)C3)CC2,0.0
Cc1ccc(cc1)C(=O)NNC(=O)CSc2nnc3c4cc(C)ccc4[nH]c3n2,0.0
COCCN1C(=O)C(=Nc2cncnc12)c3cn(C)c4ccccc34,0.0
O=C(Cn1nnc(n1)c2ccccc2)OCc3ccccc3,0.0
[O-][N+](=O)c1ccc(C=CC(=O)Nc2cccnc2)cc1,1.0
CN(C)c1cc[n+](CC(=O)Nc2cc(ccc2Cl)C(F)(F)F)cc1,1.0
COC(=O)C1=C(N)OC2=C(OC(=CC2=O)CO)C1c3ccccc3F,0.0
OC(=O)C1NCC2C1C2C(=O)O,0.0
Cc1oc2cc(NC(=O)Nc3ccnc4cccnc34)ccc2n1,1.0
Nc1c(sc2nc3CCCC(=O)c3cc12)C(=O)NCc4ccccc4,0.0
CN1N(C(=O)C(=C1C)NC(=O)CN2CCN(CC2)c3ccccc3)c4ccccc4,0.0
Nc1c(C#N)c(NCC=C)sc1C(=O)c2ccccc2,0.0
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1Cl,1.0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(=CCC3N)CN)C2O)OCC1(C)O,0.0
O=C(CC=NCC(=O)c1ccccc1)c2ccccc2,0.0
CC(C)(C)NC(=O)CN(C(=O)Cn1nnc(n1)c2ccccc2F)c3cccc4CCCCc34,0.0
Cc1cccc(Nc2nnc(c3ccc(cc3)C(=O)N4CC5CC(C4)C6=CC=CC(=O)N6C5)c7ccccc27)c1,0.0
Cc1oc(C[N+](C)(C)C)cc1,0.0
COC(=O)C(NC(=O)c1ccc(Cl)cc1)(Nc2nc(C)cs2)C(F)(F)F,0.0
O=C(COc1ccc2OC3(CCCCC3)CC(=O)c2c1)N4CCOCC4,0.0
CC(C)C(=O)Nc1cccc(c1)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3ccc(C)cc3,1.0
CN(C)c1ncc2N=C(C(=O)N(Cc3cccs3)c2n1)c4ccc(F)cc4,0.0
Fc1ccc2c(c[nH]c2c1)C3=CCN(CCN4c5cccc6CCCN(c56)S4(=O)=O)CC3,1.0
Clc1ccc(Sc2cc(nc(n2)c3ccccc3)N4CCOCC4)cc1,0.0
COC(=O)N1CCC2(CCCN(C)C2)CC1,0.0
COc1ccc(CCn2c(O)c(O)c(C(=O)c3occc3)c2c4cccs4)cc1OC,0.0
CCN(CC)C(=O)CCNS(=O)(=O)c1ccc(C)cc1,0.0
Cc1ccc(cc1)C(=O)n2cnnc2N,0.0
OC(=O)C=Cc1ccc(O)c(O)c1,0.0
CSc1nc(nn1C(=O)c2ccccc2)c3ccccc3,0.0
CCc1ccc(cc1)N(C(C(=O)NC(C)(C)C)c2ccncc2)C(=O)c3csnn3,0.0
[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cnn(Cc3ccc(Cl)cc3)c2,0.0
COc1ccc2NC(=O)C(=Cc2c1)CN(CCO)C(=O)c3cccs3,0.0
Clc1cccc(c1)c2cc(C(=O)NN3CCOCC3)c4ccccc4n2,0.0
CC(=O)Nc1ccc(NCN2C(=O)C3C4CCC(C4)C3C2=O)cc1,0.0
FCC1=CC(=O)NC(=S)N1,0.0
COc1ccccc1OCc2oc(cc2)C(=O)Nc3ccc(OC)c(OC)c3,0.0
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C3CC4CC3C=C4)cc1Cl,0.0
CCOc1ccc(CNC(=O)C2CCN(CC2)S(=O)(=O)N3CCCC3)cc1OC,0.0
Cc1c(nc(N)c(C#N)c1c2cccs2)c3ccccc3,0.0
NC(CN1C=CC(=O)C(=C1)O)C(=O)O,0.0
CCOc1cc(C=C2C(=NN(C2=O)c3ccccc3)C)ccc1OC(=O)c4cccs4,0.0
CN(C)c1ccc(cc1)N=CC=C2N(C)c3ccccc3C2(C)C,1.0
Brc1ccc(cc1)C(=S)N2CCN(Cc3ccccc3)CC2,1.0
[O-][N+](=O)c1oc(C=NN2CC(CN3CCOCC3)OC2=O)cc1,0.0
C1CC1NC2=NN=C(CS2)c3ccccc3,1.0
CSc1nncc(n1)c2ccc(F)c(F)c2,0.0
Brc1ccc(cc1)C(=O)OC(CCc2ccccc2)C3=CCCCC3=O,0.0
CCS(=O)(=O)NCCC1=Cc2cc(C)c(C)cc2NC1=O,0.0
COc1ccc2cc3cc(oc3nc2c1)C(=O)NCc4ccccn4,1.0
CCc1ccc(cc1)N2C(=O)c3ccc4CCc5ccc(C2=O)c3c45,0.0
CC(C)NC(=O)N1CCC2(CCCN(C2)C(=O)c3cccn3C)C1,0.0
CCC1C(Cc2cncn2C)COC1=O,0.0
COC(CC1=NNC(=S)N1c2ccc(Cl)cc2)OC,0.0
Oc1nc2SC3C(C(c4ccccc4)c2s1)C(=O)N(C3=O)c5ccccc5,0.0
C(CSc1nc2ccccc2s1)Nc3ccccc3,0.0
O=C(C1CCC1)N2CCc3cc(ccc23)S(=O)(=O)NCc4cccnc4,0.0
Cc1c(cccc1C(=O)O)N=C(S)NC(=O)C(c2ccccc2)c3ccccc3,0.0
Cc1nnsc1SCC(=O)O,0.0
Cc1ccc(CS(=O)(=O)CCC(=O)NCc2cccs2)cc1,1.0
CC(C)NC(=O)N1CCCC2(CCN(CC2)C(=O)c3ccncc3)C1,0.0
O=C(CCc1ccccc1)NNC(=O)C2CCCCC2,0.0
Clc1ccc(cc1)S(=O)(=O)NNC(=O)NC2CCCCC2,0.0
Brc1cccc(c1)C(=O)NCCOC23CC4CC(CC(C4)C2)C3,0.0
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,1.0
O=C1CSC(N1c2ccccc2)c3ccccn3,0.0
CN1CCC(=C2c3ccccc3CC(=O)c4sccc24)CC1,1.0
CN1C(=O)N(C)C2=C(C(C(C(=O)OCc3ccccc3)C(=N2)C)c4cccnc4)C1=O,0.0
CC(=CCCC(=CCON=C1CC(O)C(O)C2C1CCC3C2C(=O)N(C3=O)c4ccc(F)cc4F)C)C,0.0
CCN(CC)c1cc(C)c2cc(NC(=O)c3oc(Br)cc3)ccc2n1,1.0
CCC(=O)NC(NC(=O)CC)C(Cl)Cl,0.0
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C23OO4,0.0
Clc1ccc2c(ncnc2c1)N3CCC(CCC4CCN(CC4)c5ncnc6cc(Cl)ccc56)CC3,1.0
CCOC(=O)c1cnc(nc1Oc2ccc(C)cc2)c3ccccc3,0.0
Cc1cccc(OCCn2c(nc3ccccc23)c4occc4)c1,1.0
CCOC(=O)Cc1csc(N=C(S)NC(=O)c2ccccc2C)n1,0.0
CCCNC(=O)OCC1OC(CCON=C(C)CCN2CCc3nc(CC)c(CC)cc3C2)C=CC1Oc4ccc(OC)cc4,0.0
CCCNC(=O)Nc1ccc2c(c1)nc(C)n2C,0.0
CN(C)c1ncc2N=C(C(=O)N(CCc3ccccc3)c2n1)c4cccs4,0.0
Cc1sc2nc(nc(SCC(=O)N3CC(=O)Nc4ccccc34)c2c1C)C5CC5,0.0
O=C(CSc1oc(CNc2ccccc2)nn1)N3CCCc4ccccc34,0.0
CCOC(=O)C1C(C(=C(SCC(=O)N)N=C1C)C#N)c2cccs2,0.0
CCOc1ccc(NC(=O)CCNS(=O)(=O)c2ccc3N(C)C(=O)N(C)C(=O)c3c2)cc1,0.0
COC(=O)CN1C(=C(O)N(Cc2ccccc2)C1=S)CC(=O)Nc3ccc(Br)cc3,1.0
CN1C(=NC(=O)c2occc2)SC(=C1c3ccc(F)cc3)C,0.0
OC(=O)C1CN(CCCP(=O)(O)O)CCN1,0.0
CN1C(=C(C(=N)COc2ccccc2)C(=O)N(C)C1=O)O,0.0
COc1ccc(cc1)C(=Nc2ccccc2)S,0.0
Nc1ncnc2c1ncn2C3OC(C(O)C3O)C(=O)O,0.0
COc1ccc(C=NNC(=O)CC(=O)NCCc2ccccc2)cc1OC,0.0
Cc1nc2c3ccccc3C(=O)c2c(c4ccccc4)c1C#N,0.0
CN=C(C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1,0.0
Clc1ccccc1NP(=O)(c2ccccc2)c3nc4CCCCc4s3,0.0
NS(=O)(=O)c1cc(C(=O)O)c(O)c2ccccc12,0.0
CC1CCC2(NC1)OC3CC4C5CC=C6CC(CCC6(C)C5CCC4(C)C3C2C)OC(=O)C,0.0
Cc1sc2c(C(=O)N(c3ccccc3)c4nnc(C)n24)c1C,0.0
OC1(CC2CCC(C1)N2C(=O)c3ccc(F)cc3)c4ccc(F)cc4,0.0
Nc1ccc(cc1)S(=O)(=O)c2ccc(NC(=O)c3cccnc3)cc2,0.0
O=C(NCc1cccs1)C2CCN(CC2)S(=O)(=O)N3CCCC3,0.0
Cc1cccc(c1)C(=O)NCN2CCN(CC2)c3ccccc3C#N,0.0
OCCCNCc1ccncc1,0.0
O=C(CCN1CCCCC1)c2csc3ccccc23,1.0
CN1CCN(CC1)c2ncc3N=C(C)C(=O)N(CCc4ccccc4)c3n2,1.0
COc1ccc2oc(C(=O)c3ccccc3)c(N)c2c1,0.0
CC1C(=O)OC2CC34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O,0.0
Cc1sc2N(CC(=O)NCc3occc3)C(=O)N(C(=O)c2c1C)c4ccc(F)cc4,0.0
CC(=O)NNC(=O)N1Cc2ccccc2Oc3ccc(Cl)cc13,1.0
COc1cccc(CN2C(=O)C(=Nc3cnc(OC)nc23)CCc4ccccc4)c1,0.0
COc1ccc(cc1)c2nnc(SCc3cc(C)ccc3C)n2N,1.0
CC(=O)OCC1OC(CCON=C(C)CCN2CCc3nc(c4ccccc4)c(cc3C2)c5ccccc5)C=CC1OC(=O)C,0.0
NC(CCCCO)C(=O)O,0.0
Fc1ccc(NC(=O)Nc2nnc(s2)c3ccncc3)cc1,1.0
CCC(=O)Nc1sc2COC(C)(CC)Cc2c1C#N,0.0
O=C(N1CCN(CC1)C(=O)c2oc(COc3ccc4CCCc4c3)cc2)c5occc5,0.0
COC1COC(=O)C(C)COC(=O)C(C)NC(=O)CC=CC1C,0.0
OC(=O)c1nnsc1COCc2ccccc2,0.0
Cc1cccc(c1)N(NC(=O)C(C)(C)O)C(=O)c2ccccc2,0.0
COc1cccc(COc2ccccc2C3Nc4ccc(Br)cc4C(=O)N3NC(=O)c5ccncc5)c1,1.0
Clc1ccc(C(Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1,1.0
Cc1ccc(cc1)c2nn(c3ncnc(N)c23)C(C)(C)C,0.0
CCC1CCC2C3CC=C4CC(OC(=O)C)C(N)CC4(C)C3CCC12C,0.0
Cc1ccc(NC(=O)c2ccccc2)cc1OC(=O)c3ccccc3,0.0
Cc1cc(C)cc(NC(=S)N2CCC(CC2)c3nc4ccccc4s3)c1,0.0
N#Cc1ccc(CN2CC3(CCNCC3)C2)cc1,0.0
CC(C)N(Cc1onc(n1)c2ccc(C)cc2)C(=O)C(c3ccccc3)c4ccccc4,0.0
COC1COC(=O)C(C)NC(=O)C(C)COC(=O)C(C)NC(=O)CC=CC1C,0.0
COc1ccc(C2C(=C(N)OC3=C2C(=O)CC(C)(C)C3)C#N)c(c1OC)[N+](=O)[O-],0.0
Clc1cccc(Cl)c1NP(=O)(c2ccccc2)c3nc4CCCCc4s3,0.0
BrC(=Cc1ccccc1)C=NNC(=O)Cc2cccs2,0.0
O=C(Nc1ccccc1)N2CCCC3(CCN(CC3)C(=O)c4cnccn4)C2,0.0
CC(C)(C)C(=O)NC(=C(Cl)Cl)P(=O)(O)O,0.0
COc1ccccc1CCN2C(=O)C(=Nc3cncnc23)C,0.0
OCC1NCC(O)C(O)C1O,0.0
O=C(NC1CCCC1)C2CCN(CC2)S(=O)(=O)c3cccc4cccnc34,0.0
Clc1ccc(cc1)C(=O)CCC(=O)OCC(=O)c2ccccc2,0.0
OC(=O)CCc1onc(n1)c2ccccc2n3cccc3,0.0
N#[N+]c1ccc(Nc2ccccc2)cc1,0.0
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4cccc(F)c4)C3=O)c5ccccc5,1.0
CCN1CCC(CNC(=O)c2c(O)c(CC)cc(Cl)c2OC)C1,1.0
COc1ccc(Nc2ncnc3sc(cc23)c4ccccc4)cc1,1.0
CCCN=C(S)N1CCC(CC1)NC(=O)C2CCCCC2,0.0
S=C1N=C(OC2=C1CCCC2)c3ccccc3,0.0
Nc1c(C#N)c(nn1c2ccccc2)C(=Cc3cc(c(cc3N4CCCCC4)N5CCCCC5)[N+](=O)[O-])C#N,0.0
COC(CO)C(C)C=CCC(=O)NC(CCSC)C(=O)OC,0.0
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,0.0
COc1ccc(cc1)N2C(C(CCC2=O)C(=O)N3CCC(CC3)C(=O)N)c4ccc(F)cc4,0.0
CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c2ccccc2,1.0
O=C(COc1ccccc1)Nc2ccc(cc2)S(=O)(=O)N3CCOCC3,0.0
OC(=O)c1cnc2cc(OCc3ccccc3)ccc2c1O,0.0
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCCNS(=O)(=O)c2ccccc2,0.0
CN(CCO)Cc1ncccc1O,0.0
CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.0
CC1=CC(=O)N(N1)C2=NC(=CC(=O)N2)C,0.0
COc1ccc(cc1C)S(=O)(=O)N2CCC(CC2)C(=O)NCC3CCCO3,0.0
O=C1N(CCC#N)c2nc(ncc2N=C1c3ccccc3)N4CCOCC4,0.0
NCCS(=O)(=O)O,0.0
Cc1ccccc1OCC(=O)NN=C2CCOc3c(C)cccc23,0.0
COc1ccccc1C(=O)NN2C=Nc3ccccc3C2=O,0.0
Cc1ccc(Cl)cc1N2CCN(CC2)S(=O)(=O)c3ccc4OCCOc4c3,0.0
CCC(Sc1nc2nnc(C)c2c(N)n1c3cccc(Cl)c3)C(=O)NCCOC,0.0
COc1ccc2nc([nH]c2c1)S(=O)Cc3ncc(C)c(OC)c3C,0.0
Nc1cc(ccc1SSc2ccc(cc2N)S(=O)(=O)N)S(=O)(=O)N,0.0
O=C(C[n+]1ccc2ccccc2c1)c3ccc4ccc5ccccc5c4c3,1.0
OC1=C(C(CC(=O)c2ccccc2)c3ccccc3)C(=O)Oc4ccccc14,0.0
CSc1nnc2c(OC(C)N(C(=O)c3ccccc3)c4ccccc24)n1,0.0
O=C1CCCN1CC#CCN2CCCC2,1.0
CC(=C1C(=O)NN(C1=O)c2ccc(F)c(Cl)c2)C,0.0
CCn1c(NCc2cccc(CC=C)c2O)nc3ccccc13,1.0
CN(C)CCn1c(O)c(O)c(C(=O)c2oc3ccccc3c2)c1c4ccccn4,0.0
CN1C(=S)SC(N(O)C(=O)Nc2cccc3ccccc23)C1(C)C,0.0
CCN(CC)CCc1onc(n1)c2ccccc2,1.0
COCC(=O)N1CCCC2(CCN(C2)C(=O)Nc3cccc(c3)C#N)C1,0.0
CC(C)CN(CC(C)C)S(=O)(=O)N1CCC(CC1)C(=O)NCc2ccc(F)cc2,0.0
Brc1cccc(NC(=O)c2ccc(CSc3ccccc3)cc2)c1,0.0
Cc1cc(Cl)c(OCCCCNCC=C)c(Br)c1,1.0
CCOc1ccc(OCCOc2ncnc3ccccc23)cc1,0.0
CC(C)CON=C1C2CCN3N(C2C(O)C4OC14)C(=O)N(Cc5cc6OCOc6cc5Cl)C3=O,0.0
CC(=C)C1CC=C(C)C(=NNC(=O)c2ccc(NC(=O)c3cccc(C)c3)cc2)C1,0.0
CN1CCN(CC1)c2ccc(c(NN=C3CN4CCC3CC4)c2)[N+](=O)[O-],0.0
O=C(Oc1ccccc1)N2CCC3(CCCN(C3)c4ncccn4)CC2,1.0
Cc1cccc(NC(=O)C23CCC(C)(C2Br)C3(C)C)c1,0.0
COc1ccc(OC)c(c1)N=C2SSN=C2Cl,1.0
CC(=O)N1CCCC2(CCN(C2)C(=O)Nc3cccc(c3)C#N)C1,0.0
CC(C)CCn1cc[n+](c1)c2nc3ccccc3nc2NS(=O)(=O)c4ccccc4,0.0
FC(F)(F)C1(N=C(NC2=C1C(=O)NC(=O)N2Cc3ccccc3)c4occc4)C(F)(F)F,0.0
CCCCSc1nnc(c2cc3c(nn(C)c3s2)C(F)(F)F)n1C,0.0
CCNc1ncc2N=C(C(=O)N(CC3CCCO3)c2n1)c4cccs4,1.0
NC(=O)CN1CCOCCOCCOCCOCCOCC1,0.0
CCn1c(Cc2ccccc2)nnc1SCC(=O)NC(C)(C)C,0.0
CN1C(=O)N(C)c2nc(CCNC(=O)c3ccccc3)[nH]c2C1=O,0.0
CC(C)(C)C(=O)N1CCC(O)(CS(=O)(=O)Cc2ccc(Cl)cc2)CC1,0.0
Cc1cccc(C)c1NC(=O)CN2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2,1.0
COc1ccc(C=NNC(=O)c2ccn[nH]2)cc1COc3ccc(F)cc3,0.0
OC(c1ccc(cc1)c2ccccc2)(c3ccc(cc3)c4ccccc4)C5(O)CCCCC5,0.0
Cc1ccc(cc1)c2csc(n2)C(=C3CCCC3)C#N,0.0
CCOC(=O)C1(CC(=O)O)CCCC1=O,0.0
CC1COC(=N1)c2cccn2Cc3ccccc3Cl,0.0
Clc1ccc(Cl)c(Nc2ccnc(SCc3ccccc3)n2)c1,0.0
OP(=O)(c1ccccc1)c2nc3ccccc3n2CC=C,0.0
CC1CN(Cc2nc3N(C)C(=O)NC(=O)c3n2CCN4CCOCC4)CC(C)O1,0.0
COc1ccc(cc1)N=C2SC(=Cc3occc3)C(=O)N2CC(C)C,0.0
CCOC(=O)c1ccc(NC(=O)CC2=C(O)N(C(=O)N2CCCOC)c3ccc(F)cc3)cc1,0.0
Cc1ccccc1C(N(Cc2occc2)C(=O)c3ccccn3)C(=O)NCc4ccccc4,0.0
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,1.0
Cc1ccc(cc1)S(=O)(=O)n2ccc(n2)c3cccc(OCc4c(F)cccc4Cl)c3,0.0
Fc1cc(F)cc(c1)C2=Nc3cnc(OCc4ccccc4)nc3N(CCC#N)C2=O,0.0
Cc1cc(C)cc(NCc2cc3OCOc3cc2[N+](=O)[O-])c1,1.0
[O-][N+](=O)c1ccc2nc(SCc3ccccc3Cl)sc2c1,0.0
O=C(CSc1nc(nc2ccccc12)c3ccccc3)Nc4nccs4,0.0
OC(=O)C1C2CCC(C2)C1C(=O)NCc3occc3,0.0
CC12CS(=O)(=O)CC1SC(=S)N2c3ccccn3,0.0
COc1cc2CC[N+](C)(C)C3Cc4ccc(O)c(Oc5cc6C(Cc7cccc(Oc(c1O)c23)c7)N(C)CCc6cc5OC)c4,0.0
Cc1ccc(cc1)c2cc(C(F)F)n3ncc(C(=O)Nc4c(C)nn(Cc5c(Cl)cccc5Cl)c4C)c3n2,0.0
OC(=O)C(C1NCCS1)N2Cc3ccccc3C2,0.0
CC(C)c1sc(NN=Cc2cccs2)nc1O,0.0
CN1N(C(=O)C(=C1C)N=Cc2nc3ccccc3n2C)c4ccccc4,0.0
CC1(O)CCC2C3CC=C4N5CCN=C5CCC4(C)C3CCC12C,0.0
S=C(NC=C(C#N)c1nc2ccccc2s1)c3ccncc3,0.0
Cc1ccc2SCCC(=NOC(=O)c3ccc(F)cc3)c2c1,0.0
CC1OC(C[N+](C)(C)C)CC1O,0.0
Fc1cccc(c1)C(=O)N2C3CC(C=C3)C2(C(F)(F)F)C(F)(F)F,0.0
OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,1.0
O=C1NC(=Nc2ccccc12)CSc3nnc(c4ccccc4)n3C5CCCCC5,0.0
CC(=O)Nc1ccccc1C(=O)OCC(=O)c2ccc3ccccc3c2,0.0
COC(=O)C1C(=O)C(=CNCc2ccccc2)C(=O)CC1(C)C,0.0
CCN(CC(=O)NC1CCS(=O)(=O)C1)c2ccc(cc2[N+](=O)[O-])S(=O)(=O)C,0.0
O=C1N(CCc2ccccc2)C=Nc3c1sc4nc(N5CCOCC5)c6CCCCc6c34,0.0
CC(=O)OCC1OC(CCON=C(C)CCC(=O)OCC2OC(C=CC2Oc3ccc(C)cc3)C#Cc4ccccc4)C=CC1OC(=O)C,0.0
Cc1cc(O)c2cc(Cl)ccc2n1,0.0
COc1ccc(NC(=O)C)cc1NC(=O)CN2CCN(CC2)C3c4ccccc4c5ccccc35,1.0
Cc1nnc(SCC(=O)c2cc(C)n(C3CC3)c2C)s1,0.0
CCOC(=O)CSC1=C(C#N)C(C(C(=O)C)C(=N1)C)c2sccc2C,1.0
COc1ccc(NC2=CC(=O)N(C3CCCCC3)C(=O)N2)c(OC)c1,0.0
FCCCOc1ccc(C=NOCc2ccc(Cl)cc2Cl)cc1,0.0
COC(=O)C1(Cc2ccc(OC)cc2)C3C(=CC(=O)C3=C)CN1C(=O)c4ccccc4,0.0
CCCCC1=Nc2ccccc2C(=O)N1c3ccc(Cl)cc3[N+](=O)[O-],0.0
Clc1ccc(Nc2ncc(s2)C(=O)c3ccccc3)cc1Cl,0.0
Fc1ccc2N=C(N=NC(c3ccncc3)c2c1)c4ccc(Cl)cc4,1.0
CCC1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(NC(=O)CN)cccc5nc34)C2=O,0.0
CSCCC(N1C(=O)c2ccccc2C1=O)C(=O)N3CC4(C)CC3CC(C)(C)C4,0.0
COc1ccccc1CCN2C(=O)C(=Nc3cncnc23)c4cc(F)cc(F)c4,0.0
Oc1ccccc1C=NNC(=O)c2ccccc2O,1.0
CC12CCC(O)CC1CCC3C4CCC(C(=O)CO)C4(C)CCC23,0.0
